,Document,Topic,Name,Representation,Representative_Docs,Top_n_words,Probability,Representative_document
281,"No final da Guerra Civil Irlandesa em 1923, na fictícia ilha irlandesa de Inisherin (cujo nome pode ser traduzido literalmente como ""a ilha da Irlanda""), o violinista e músico de folk Colm Doherty (Brendan Gleeson) começa a ignorar seu melhor amigo e companheiro de bebida Pádraic Súilleabháin (Colin Farrell). Colm decidiu que Pádraic, apelidado de ""um dos mocinhos da vida"" e respeitado pelos ilhéus, é muito enfadonho para ele e prefere passar o resto de sua vida compondo músicas e fazendo coisas pelas quais será lembrado. A vida de Pádraic vira de cabeça para baixo com a perda de seu amigo, recusando-se a aceitar a rejeição, mas Colm só se torna mais resistente às tentativas de seu velho amigo de fazer as pazes. Colm acaba dando um ultimato a Pádraic: toda vez que Pádraic vier falar com ele, Colm cortará um de seus próprios dedos. Neste ponto, Pádraic se pergunta se Colm está doente (o padre local (David Pearse) questiona Colm sobre o desespero).",0,0_casa_chris_noite_michael,"['casa', 'chris', 'noite', 'michael', 'mãe', 'após', 'começa', 'daisy', 'george', 'volta']","O filme se inicia no verão de 1963. Jack e Ennis são contratados após procurarem emprego com um rancheiro de ovelhas (Randy Quaid). O trabalho deles é dividido da seguinte forma: enquanto um vigia as ovelhas do alto da montanha (que estão pastando em área de proteção ambiental, e portanto, ilegal), o outro fica na base e é responsável pelos alimentos e pela vigilância daquela área. Os dois se encontram apenas para partilharem as refeições, mas isso não impede com que tornem-se bons amigos. Após uma noite de bebedeira pesada, Ennis decide ficar na base da montanha e dormir em frente à fogueira ao invés de retornar para vigiar as ovelhas. Preocupado com a fria madrugada, Jack convida-o para dormir junto com ele em sua barraca. Ali, eles têm um rápido contato sexual. No dia seguinte, insistem em dizer um ao outro que ""não são gays""; no entanto, antes do fim do verão, o relacionamento emocional e físico deles se aprofunda. Enquanto isso, o rebanho de ovelhas que deveriam vigiar acaba por misturar-se com outro, uma ovelha é abocanhada por um lobo, e várias delas morrem de frio devido a uma tempestade de neve. No último dia de trabalho, as frustrações de ambos (por terem que deixar um ao outro) se manifestam através de uma discussão que acaba evoluindo para uma briga física. Jack faz o nariz de Ennis sangrar, e Ennis esmurra a cara de Jack.",casa - chris - noite - michael - mãe - após - começa - daisy - george - volta,0.6735255822345855,False
282,"Em 1943, 2.000 soldados britânicos estão encurralados na Ilha de Kheros, pertencente à Turquia que ainda não entrou na guerra mas está sendo pressionada pelos alemães. Nao podem ser resgatados pela Marinha em função de dois enormes canhões alemães construídos na escarpada ilha grega de Navarone. Os aliados resolvem montar uma expedição secreta, para dinamitar os canhões. Liderada pelo valente Major Roy Franklin, que convence o Capt. Keith Mallory, um grande alpinista antes da guerra e que fala várias línguas, a levar um grupo de homens para escalar a encosta e explodir as armas. Faz parte da expedição um grego, Andrea Stavros, que lutou ao lado do Capitão mas o culpa pela morte da família e o jurou de morte para quando a guerra acabar. O cabo Miller, amigo de Franklin, é o perito em explosivos. Outros membros do grupo são assassinos treinados em corpo-a-corpo e mecânico de navios.",5,5_bell_terry_motel_friendly,"['bell', 'terry', 'motel', 'friendly', 'cowboy', 'jean', 'capitão', 'prêmio', 'popeye', 'saloon']","O filme conta a história do misterioso pistoleiro chamado Shane, recém-chegado a uma região de assentamentos e pequenos sitiantes num vale do Wyoming. Os colonos lutam por seus direitos contra os grandes criadores de gado, que controlam a maior parte da terra, e Shane logo se envolve no conflito.",bell - terry - motel - friendly - cowboy - jean - capitão - prêmio - popeye - saloon,1.0,False
283,"O filme começa em 1909, quando Wilson era presidente da Universidade de Princeton. Em seguida, torna-se governador de Nova Jérsei. Daí para a presidência do país foi um pulo. Na Casa Branca, Wilson perde a primeira esposa, casa-se novamente, entra na Primeira Guerra Mundial a contragosto (após o afundamento do navio britânico RMS Lusitania, que levava muitos americanos a bordo) e luta pela criação da Liga das Nações.",2,2_história_nova_mentiras_dez,"['história', 'nova', 'mentiras', 'dez', 'detetive', '1930', 'york', 'rothschild', '1860', 'autobiográfico']","O filme começa em 1909, quando Wilson era presidente da Universidade de Princeton. Em seguida, torna-se governador de Nova Jérsei. Daí para a presidência do país foi um pulo. Na Casa Branca, Wilson perde a primeira esposa, casa-se novamente, entra na Primeira Guerra Mundial a contragosto (após o afundamento do navio britânico RMS Lusitania, que levava muitos americanos a bordo) e luta pela criação da Liga das Nações.",história - nova - mentiras - dez - detetive - 1930 - york - rothschild - 1860 - autobiográfico,0.13052911416234592,True
284,"Sam Wheat é um bancário Nova-iorquino que está passando por uma boa fase em sua vida pessoal e profissional. Ele acaba de se mudar com a noiva, a ceramista Molly Jensen, para um novo loft em Manhattan; enquanto isso, no trabalho, Sam descobre que alguém está desviando dinheiro das contas e promete investigar a situação, confidenciado isso apenas para seu melhor amigo e colega de trabalho, Carl Bruner.Certa noite, enquanto voltava do teatro com Molly, Sam é atacado por um assaltante que tenta roubar sua carteira. Os dois entram em uma luta corporal, e Sam acaba baleado; enquanto o bandido foge, Sam morre nos braços de Molly. Ele fica chocado ao descobrir que agora é um fantasma, incapaz de tocar ou se comunicar com os outros a sua volta. Anjos aparecem para levar seu espírito para o céu, mas Sam, confuso, foge para perto de Molly.",-1,-1_elio_hugo_oliver_fera,"['elio', 'hugo', 'oliver', 'fera', 'georges', 'molly', 'schultz', 'castelo', 'waters', 'autômato']","Em 1858, no estado americano do Texas, os irmãos Ace e Dicky Speck conduzem a pé um grupo de escravos negros algemados. Entre eles está Django, vendido e separado de sua esposa Broomhilda von Shaft, uma escrava doméstica que fala alemão e inglês. Eles são parados pelo Dr. King Schultz, um dentista alemão que virou caçador de recompensas que busca comprar Django por conta de seu conhecimento dos três irmãos fora-da-lei Brittle, superintendentes da plantação do proprietário anterior de Django e para quem Schultz tem um mandado. Quando Ace se recusa a vender Django para Schultz e o ameaça com uma arma, Schultz o mata e atira no cavalo de Dicky, fazendo-o cair em cima dele e prendê-lo no chão; ele aconselha os escravos libertos a aproveitarem a oportunidade para se vingar. Schultz oferece a Django sua liberdade e 75 dólares em troca de ajuda para encontrar os Brittles.",elio - hugo - oliver - fera - georges - molly - schultz - castelo - waters - autômato,0.14663260404722833,False
285,"Mary Barrett deseja ser uma estrela da ópera, mas só consegue emprego em um restaurante de Roma. Lá, é descoberta pelo professor de canto Giulio Monteverdi. Giulio promete-lhe fama e fortuna, mas exige dirigir sua carreira e sua vida. Acabam por se apaixonar, porém ciúme, indisciplina e má vontade quase põem tudo a perder.",4,4_henrique_apaixona_henriette_duque,"['henrique', 'apaixona', 'henriette', 'duque', 'rainha', 'elizabeth', 'vida', 'sucesso', 'piano', 'noiva']","Em 1558 a rainha católica Mary I sucumbe a um tumor maligno, deixando como única herdeira sua meia-irmã Elizabeth, que já havia sido presa por ""conspirações contra a Coroa"". Elizabeth é aconselhada a casar-se e gerar um herdeiro que lhe asseguraria o trono inglês e a confiança do povo. A ""Rainha Virgem"" tem, então, de enfrentar diversas ameaças ao seu reinado: o Duque de Norfolk e Mary Stuart, seus primos católicos, e Maria de Guise, que firma aliança com os franceses para derrotá-la. Outro grande opositor de Elizabeth é o Papa, que a acusa de permitir a morte de milhares de católicos.",henrique - apaixona - henriette - duque - rainha - elizabeth - vida - sucesso - piano - noiva,0.22408999348086692,False
286,"Em 1689, o ex-soldado, marinheiro e agora médico irlandês Peter Blood (Errol Flynn), agora na Inglaterra, só pensa em continuar a exercer sua profissão pacificamente. Sua vida complica quando ele é chamado para cuidar de um ferido da Rebelião de  Monmouth, o que faz os guardas do Rei James II (Vernon Steele) o prender por traição. Condenado à morte, sua pena é alterada para escravidão quando o rei descobre que faltam trabalhadores em suas colônias. Blood é enviado para Port Royal, na Jamaica, para iniciar uma nova função. O rapaz é enviado para uma plantação após, por um mero capricho, ser comprado por Arabella Bishop (Olivia de Havilland), sobrinha do Coronel Bishop (Lionel Atwill), o cruel chefe militar local. O governador Steed (George Hassell), que sofre de gota, recebe Blood para tratá-lo, mas o Coronel Bishop – que desgosta tanto da companhia do rapaz – acaba por prendê-lo por ajudar um prisioneiro. Nesse momento, piratas espanhóis chegam e bombardeiam a cidade, dando oportunidade a Blood e seus homens de escaparem. Eles capturam um dos navios e salvam a cidade, fugindo depois para o mar, transformando-se também em piratas, que atacam qualquer navio que cruze a sua rota.",6,6_barry_lyndon_wallace_escoceses,"['barry', 'lyndon', 'wallace', 'escoceses', 'jody', 'redmond', 'orry', 'villa', 'errol', 'nobres']","Em 1689, o ex-soldado, marinheiro e agora médico irlandês Peter Blood (Errol Flynn), agora na Inglaterra, só pensa em continuar a exercer sua profissão pacificamente. Sua vida complica quando ele é chamado para cuidar de um ferido da Rebelião de  Monmouth, o que faz os guardas do Rei James II (Vernon Steele) o prender por traição. Condenado à morte, sua pena é alterada para escravidão quando o rei descobre que faltam trabalhadores em suas colônias. Blood é enviado para Port Royal, na Jamaica, para iniciar uma nova função. O rapaz é enviado para uma plantação após, por um mero capricho, ser comprado por Arabella Bishop (Olivia de Havilland), sobrinha do Coronel Bishop (Lionel Atwill), o cruel chefe militar local. O governador Steed (George Hassell), que sofre de gota, recebe Blood para tratá-lo, mas o Coronel Bishop – que desgosta tanto da companhia do rapaz – acaba por prendê-lo por ajudar um prisioneiro. Nesse momento, piratas espanhóis chegam e bombardeiam a cidade, dando oportunidade a Blood e seus homens de escaparem. Eles capturam um dos navios e salvam a cidade, fugindo depois para o mar, transformando-se também em piratas, que atacam qualquer navio que cruze a sua rota.",barry - lyndon - wallace - escoceses - jody - redmond - orry - villa - errol - nobres,1.0,True
287,"O filme conta a história de Alvy Singer (Woody Allen), um humorista judeu e divorciado que faz análise há quinze anos. Ele acaba se apaixonando por Annie Hall (Diane Keaton), uma cantora em início de carreira, e com a cabeça um pouco complicada. Em pouco tempo estão morando juntos e não demora para se iniciar um período de crises conjugais.",4,4_henrique_apaixona_henriette_duque,"['henrique', 'apaixona', 'henriette', 'duque', 'rainha', 'elizabeth', 'vida', 'sucesso', 'piano', 'noiva']","Em 1558 a rainha católica Mary I sucumbe a um tumor maligno, deixando como única herdeira sua meia-irmã Elizabeth, que já havia sido presa por ""conspirações contra a Coroa"". Elizabeth é aconselhada a casar-se e gerar um herdeiro que lhe asseguraria o trono inglês e a confiança do povo. A ""Rainha Virgem"" tem, então, de enfrentar diversas ameaças ao seu reinado: o Duque de Norfolk e Mary Stuart, seus primos católicos, e Maria de Guise, que firma aliança com os franceses para derrotá-la. Outro grande opositor de Elizabeth é o Papa, que a acusa de permitir a morte de milhares de católicos.",henrique - apaixona - henriette - duque - rainha - elizabeth - vida - sucesso - piano - noiva,1.0,False
288,"O grego Giallelis está farto da opressão turca e sonha em imigrar para a América, mas o sonho não é muito fácil de realizar. Finalmente ele consegue, mas o país para onde vai torna-se um pesadelo.",4,4_henrique_apaixona_henriette_duque,"['henrique', 'apaixona', 'henriette', 'duque', 'rainha', 'elizabeth', 'vida', 'sucesso', 'piano', 'noiva']","Em 1558 a rainha católica Mary I sucumbe a um tumor maligno, deixando como única herdeira sua meia-irmã Elizabeth, que já havia sido presa por ""conspirações contra a Coroa"". Elizabeth é aconselhada a casar-se e gerar um herdeiro que lhe asseguraria o trono inglês e a confiança do povo. A ""Rainha Virgem"" tem, então, de enfrentar diversas ameaças ao seu reinado: o Duque de Norfolk e Mary Stuart, seus primos católicos, e Maria de Guise, que firma aliança com os franceses para derrotá-la. Outro grande opositor de Elizabeth é o Papa, que a acusa de permitir a morte de milhares de católicos.",henrique - apaixona - henriette - duque - rainha - elizabeth - vida - sucesso - piano - noiva,0.27592029968653786,False
289,Princesa conta suas memórias para repórter de revista feminina.,-1,-1_elio_hugo_oliver_fera,"['elio', 'hugo', 'oliver', 'fera', 'georges', 'molly', 'schultz', 'castelo', 'waters', 'autômato']","Em 1858, no estado americano do Texas, os irmãos Ace e Dicky Speck conduzem a pé um grupo de escravos negros algemados. Entre eles está Django, vendido e separado de sua esposa Broomhilda von Shaft, uma escrava doméstica que fala alemão e inglês. Eles são parados pelo Dr. King Schultz, um dentista alemão que virou caçador de recompensas que busca comprar Django por conta de seu conhecimento dos três irmãos fora-da-lei Brittle, superintendentes da plantação do proprietário anterior de Django e para quem Schultz tem um mandado. Quando Ace se recusa a vender Django para Schultz e o ameaça com uma arma, Schultz o mata e atira no cavalo de Dicky, fazendo-o cair em cima dele e prendê-lo no chão; ele aconselha os escravos libertos a aproveitarem a oportunidade para se vingar. Schultz oferece a Django sua liberdade e 75 dólares em troca de ajuda para encontrar os Brittles.",elio - hugo - oliver - fera - georges - molly - schultz - castelo - waters - autômato,0.16687391789352357,False
290,"Numa noite tropical em uma plantação de borracha na Malásia, trabalhadores nativos são surpreendidos por disparos de revólver. Ao correr para ver o que aconteceu, encontram Leslie Crosbie (Bette Davis), esposa de Robert Crosbie (Herbert Marshall), o homem inglês proprietário da plantação, segurando a arma diante do corpo caído de Geoff Hammond (David Newell), outro membro da comunidade europeia que residia no local. Ela pede para chamarem a polícia e o marido, e explica que atirara em Hammond para se defender de um estupro. Leslie é levada para a cadeia em Singapura e aguarda o julgamento por assassinato enquanto seu advogado, Howard Joyce (James Stephenson) prepara a defesa, confiante que a mulher será inocentada. O caso parece simples, mas a presença de uma carta muda o rumo dos acontecimentos.",-1,-1_elio_hugo_oliver_fera,"['elio', 'hugo', 'oliver', 'fera', 'georges', 'molly', 'schultz', 'castelo', 'waters', 'autômato']","Em 1858, no estado americano do Texas, os irmãos Ace e Dicky Speck conduzem a pé um grupo de escravos negros algemados. Entre eles está Django, vendido e separado de sua esposa Broomhilda von Shaft, uma escrava doméstica que fala alemão e inglês. Eles são parados pelo Dr. King Schultz, um dentista alemão que virou caçador de recompensas que busca comprar Django por conta de seu conhecimento dos três irmãos fora-da-lei Brittle, superintendentes da plantação do proprietário anterior de Django e para quem Schultz tem um mandado. Quando Ace se recusa a vender Django para Schultz e o ameaça com uma arma, Schultz o mata e atira no cavalo de Dicky, fazendo-o cair em cima dele e prendê-lo no chão; ele aconselha os escravos libertos a aproveitarem a oportunidade para se vingar. Schultz oferece a Django sua liberdade e 75 dólares em troca de ajuda para encontrar os Brittles.",elio - hugo - oliver - fera - georges - molly - schultz - castelo - waters - autômato,0.13732612362249574,False
291,"Harry Caul (Gene Hackman) é contratado para espiar e gravar a conversa de um casal de amantes. No entanto Harry entra em crise, pois no passado um dos seus trabalhos provocou a morte de três pessoas e ele teme que algo trágico se repita.",2,2_história_nova_mentiras_dez,"['história', 'nova', 'mentiras', 'dez', 'detetive', '1930', 'york', 'rothschild', '1860', 'autobiográfico']","O filme começa em 1909, quando Wilson era presidente da Universidade de Princeton. Em seguida, torna-se governador de Nova Jérsei. Daí para a presidência do país foi um pulo. Na Casa Branca, Wilson perde a primeira esposa, casa-se novamente, entra na Primeira Guerra Mundial a contragosto (após o afundamento do navio britânico RMS Lusitania, que levava muitos americanos a bordo) e luta pela criação da Liga das Nações.",história - nova - mentiras - dez - detetive - 1930 - york - rothschild - 1860 - autobiográfico,0.3293228920984856,False
292,"Harold Hill, um professor de música e vendedor de instrumentos musicais, convence os habitantes da pequena cidade de River City, Iowa, a comprarem instrumentos musicais e uniformes para seus filhos formarem uma banda musical.",-1,-1_elio_hugo_oliver_fera,"['elio', 'hugo', 'oliver', 'fera', 'georges', 'molly', 'schultz', 'castelo', 'waters', 'autômato']","Em 1858, no estado americano do Texas, os irmãos Ace e Dicky Speck conduzem a pé um grupo de escravos negros algemados. Entre eles está Django, vendido e separado de sua esposa Broomhilda von Shaft, uma escrava doméstica que fala alemão e inglês. Eles são parados pelo Dr. King Schultz, um dentista alemão que virou caçador de recompensas que busca comprar Django por conta de seu conhecimento dos três irmãos fora-da-lei Brittle, superintendentes da plantação do proprietário anterior de Django e para quem Schultz tem um mandado. Quando Ace se recusa a vender Django para Schultz e o ameaça com uma arma, Schultz o mata e atira no cavalo de Dicky, fazendo-o cair em cima dele e prendê-lo no chão; ele aconselha os escravos libertos a aproveitarem a oportunidade para se vingar. Schultz oferece a Django sua liberdade e 75 dólares em troca de ajuda para encontrar os Brittles.",elio - hugo - oliver - fera - georges - molly - schultz - castelo - waters - autômato,0.33757820273145567,False
293,"Um grupo de nove pessoas são obrigadas a embarcar em uma perigosa jornada em cima de carruagens através do Arizona, em um território indígena. Sendo levados por cavalos durante bastante tempo, cada um tem o seu motivo pessoal para realizar tal viagem. No meio do caminho eles terão que enfrentar Geronimo e seus guerreiros apaches, e contra eles contarão apenas com a ajuda do cowboy Ringo Kid (John Wayne).",5,5_bell_terry_motel_friendly,"['bell', 'terry', 'motel', 'friendly', 'cowboy', 'jean', 'capitão', 'prêmio', 'popeye', 'saloon']","O filme conta a história do misterioso pistoleiro chamado Shane, recém-chegado a uma região de assentamentos e pequenos sitiantes num vale do Wyoming. Os colonos lutam por seus direitos contra os grandes criadores de gado, que controlam a maior parte da terra, e Shane logo se envolve no conflito.",bell - terry - motel - friendly - cowboy - jean - capitão - prêmio - popeye - saloon,1.0,False
294,"Nick Scarsi, contrabandista com conexões políticas, e o Capitão James McQuigg, chefe da polícia, fazem um jogo de gato e rato pelas ruas de Chicago. Para livrar-se do inimigo, Nick usa sua influência e consegue transferi-lo para um local sem importância, o que só faz aumentar a ira do policial. Em outra frente, Nick acaba com o namoro entre o irmão Joe e a cantora Helen, porque não concorda com a união dos dois. Quando Joe mata um pedestre com seu carro e vai preso com nome falso, Helen alerta a polícia que ele é, na verdade, irmão de Nick. Como já matara um policial, Nick fica na mira do Capitão McQuigg e do promotor de justiça Welch.",5,5_bell_terry_motel_friendly,"['bell', 'terry', 'motel', 'friendly', 'cowboy', 'jean', 'capitão', 'prêmio', 'popeye', 'saloon']","O filme conta a história do misterioso pistoleiro chamado Shane, recém-chegado a uma região de assentamentos e pequenos sitiantes num vale do Wyoming. Os colonos lutam por seus direitos contra os grandes criadores de gado, que controlam a maior parte da terra, e Shane logo se envolve no conflito.",bell - terry - motel - friendly - cowboy - jean - capitão - prêmio - popeye - saloon,0.22598853329176605,False
295,"Dublin, década de 1920. Em troca de dinheiro, Gypo entrega seu melhor amigo. Além de ver seu amigo ser morto, ele ainda passa a ser perseguido pelo IRA.",-1,-1_elio_hugo_oliver_fera,"['elio', 'hugo', 'oliver', 'fera', 'georges', 'molly', 'schultz', 'castelo', 'waters', 'autômato']","Em 1858, no estado americano do Texas, os irmãos Ace e Dicky Speck conduzem a pé um grupo de escravos negros algemados. Entre eles está Django, vendido e separado de sua esposa Broomhilda von Shaft, uma escrava doméstica que fala alemão e inglês. Eles são parados pelo Dr. King Schultz, um dentista alemão que virou caçador de recompensas que busca comprar Django por conta de seu conhecimento dos três irmãos fora-da-lei Brittle, superintendentes da plantação do proprietário anterior de Django e para quem Schultz tem um mandado. Quando Ace se recusa a vender Django para Schultz e o ameaça com uma arma, Schultz o mata e atira no cavalo de Dicky, fazendo-o cair em cima dele e prendê-lo no chão; ele aconselha os escravos libertos a aproveitarem a oportunidade para se vingar. Schultz oferece a Django sua liberdade e 75 dólares em troca de ajuda para encontrar os Brittles.",elio - hugo - oliver - fera - georges - molly - schultz - castelo - waters - autômato,0.11350288310192402,False
296,"Jovens garotas em busca do sucesso no teatro convivem na mesma residência com atrizes velhas. O sucesso não é para todas, e algumas voltam para suas casas sem êxito.",4,4_henrique_apaixona_henriette_duque,"['henrique', 'apaixona', 'henriette', 'duque', 'rainha', 'elizabeth', 'vida', 'sucesso', 'piano', 'noiva']","Em 1558 a rainha católica Mary I sucumbe a um tumor maligno, deixando como única herdeira sua meia-irmã Elizabeth, que já havia sido presa por ""conspirações contra a Coroa"". Elizabeth é aconselhada a casar-se e gerar um herdeiro que lhe asseguraria o trono inglês e a confiança do povo. A ""Rainha Virgem"" tem, então, de enfrentar diversas ameaças ao seu reinado: o Duque de Norfolk e Mary Stuart, seus primos católicos, e Maria de Guise, que firma aliança com os franceses para derrotá-la. Outro grande opositor de Elizabeth é o Papa, que a acusa de permitir a morte de milhares de católicos.",henrique - apaixona - henriette - duque - rainha - elizabeth - vida - sucesso - piano - noiva,1.0,False
297,"Em 1962, numa pequena cidade dos Estados Unidos, Curt e Steve vivem grandes aventuras no último dia de verão, antes de partirem para a universidade.",2,2_história_nova_mentiras_dez,"['história', 'nova', 'mentiras', 'dez', 'detetive', '1930', 'york', 'rothschild', '1860', 'autobiográfico']","O filme começa em 1909, quando Wilson era presidente da Universidade de Princeton. Em seguida, torna-se governador de Nova Jérsei. Daí para a presidência do país foi um pulo. Na Casa Branca, Wilson perde a primeira esposa, casa-se novamente, entra na Primeira Guerra Mundial a contragosto (após o afundamento do navio britânico RMS Lusitania, que levava muitos americanos a bordo) e luta pela criação da Liga das Nações.",história - nova - mentiras - dez - detetive - 1930 - york - rothschild - 1860 - autobiográfico,0.22911639391304084,False
298,"O filme conta a história de Elinor (Emma Thompson) e Marianne (Kate Winslet), duas irmãs com dificuldades financeiras que estão à procura do amor verdadeiro numa sociedade obcecada pelo status financeiro e social. Aprendendo a conviver com a realidade de ser mulher no século XIX, a reprimida e racional Elinor, e a exuberante e sensível Marianne, mudam-se para o campo, onde encontram o amor de formas diferentes.",1,1_amiga_maria_margaret_emma,"['amiga', 'maria', 'margaret', 'emma', 'inglaterra', 'casar', 'estadunidense', 'jerry', 'chegada', 'esposa']","Na Londres de 1910, Margaret (Emma Thompson) e Helen Schlegel (Helena Bonham Carter), duas irmãs inglesas de origem alemã, levam uma vida mundana e pacífica, morando com o irmão Tibby Schlegel (Adrian Ross Magenty) e uma tia, Juley (Prunnela Scalles). Frequentam a conservadora família aristocrata Wilcox. Por outro lado, tornam-se amigas de Leonard Bast (Samuel West), um bancário modesto que gosta de literatura, casado com Jacky Bast (Nicola Duffetty).",amiga - maria - margaret - emma - inglaterra - casar - estadunidense - jerry - chegada - esposa,0.2749937383036277,False
299,"Em 25 de abril de 2003, Aron Ralston (James Franco) se prepara para um dia de canyoning no Parque Nacional do Grand Canyon, em Utah, em que se dirige para o início da trilha à noite. Na manhã seguinte, Aron anda de bicicleta pelo parque, com o objetivo de reduzir 45 minutos em relação ao guia do livro para estimar o tempo necessário para chegar ao seu destino. Enquanto estava a pé, correndo ao longo de uma rocha nua, vê duas caminhantes, Kristi (Kate Mara) e Megan (Amber Tamblyn), aparentemente perdidas. Ralston convence o par que ele é um guia da trilha, e se oferece para mostra-lhes um caminho muito mais interessante do que o que elas tinham tentado encontrar. Aron as leva através de gargantas estreitas, incluindo um voo cego em uma piscina subterrânea, onde o filme repete-se três vezes no mergulho usando a câmera de vídeo de Ralston. Enquanto partem da companhia, Kristin e Megan convidam Ralston para uma festa na próxima noite, prometendo comparecer. No entanto, elas duvidam que ele comparecerá.",3,3_missão_anel_michael_soldados,"['missão', 'anel', 'michael', 'soldados', 'hur', 'nave', 'wikus', 'maverick', 'tripulação', 'miller']","Em 1969, durante a guerra do Vietnã, o Capitão do Exército dos Estados Unidos e veterano das Operações Especiais Benjamin Willard (Martin Sheen) está em um hotel em Saigon, aguardando por uma missão, bebendo muito e pensando sozinho sobre sua vida e casamento fracassado. Depois de uma noite particularmente ruim em que fica alucinando sobre suas missões anteriores no país, é levado à força para uma reunião informal com os oficiais da Inteligência Militar Tenente-General Corman (G. D. Spradlin), o Coronel Lucas (Harrison Ford), e um civil referido apenas como ""Jerry"". Os três avaliam seu passado como membro das Operações Especiais e lhe oferecem uma missão para seguir o rio Nùng em selva remota, encontrar o trapaceiro Coronel Walter E. Kurtz das Forças Especiais se infiltrando em sua tropa e matá-lo, ""encerrando seu comando"". Kurtz aparentemente enlouqueceu e agora comanda sua própria tropa de montanheses dentro do neutro Camboja como um semideus.",missão - anel - michael - soldados - hur - nave - wikus - maverick - tripulação - miller,0.2614075268122683,False
300,"O filme se inicia em 1981, onde um homem chamado Forrest Gump senta-se em um banco de um ponto de ônibus na cidade de Savannah, Geórgia; ele passa a contar a história de sua vida para as pessoas que se sentam ao lado dele enquanto aguardam o ônibus.Sua história começa em 1951, em Greenbow, Alabama, quando o ainda menino Forrest recebe aparelhos para as pernas para correção da curvatura de sua coluna, sendo incapaz de andar adequadamente. Ele mora sozinho com sua mãe, que administra uma pensão em sua casa que atrai muitos inquilinos, incluindo um jovem cantor chamado Elvis Presley, que toca violão para Forrest e incorpora os movimentos bruscos de dança de Forrest em suas apresentações. Em seu primeiro dia de escola, Forrest conhece uma garotinha chamada Jenny Curran e os dois se tornam melhores amigos.",0,0_casa_chris_noite_michael,"['casa', 'chris', 'noite', 'michael', 'mãe', 'após', 'começa', 'daisy', 'george', 'volta']","O filme se inicia no verão de 1963. Jack e Ennis são contratados após procurarem emprego com um rancheiro de ovelhas (Randy Quaid). O trabalho deles é dividido da seguinte forma: enquanto um vigia as ovelhas do alto da montanha (que estão pastando em área de proteção ambiental, e portanto, ilegal), o outro fica na base e é responsável pelos alimentos e pela vigilância daquela área. Os dois se encontram apenas para partilharem as refeições, mas isso não impede com que tornem-se bons amigos. Após uma noite de bebedeira pesada, Ennis decide ficar na base da montanha e dormir em frente à fogueira ao invés de retornar para vigiar as ovelhas. Preocupado com a fria madrugada, Jack convida-o para dormir junto com ele em sua barraca. Ali, eles têm um rápido contato sexual. No dia seguinte, insistem em dizer um ao outro que ""não são gays""; no entanto, antes do fim do verão, o relacionamento emocional e físico deles se aprofunda. Enquanto isso, o rebanho de ovelhas que deveriam vigiar acaba por misturar-se com outro, uma ovelha é abocanhada por um lobo, e várias delas morrem de frio devido a uma tempestade de neve. No último dia de trabalho, as frustrações de ambos (por terem que deixar um ao outro) se manifestam através de uma discussão que acaba evoluindo para uma briga física. Jack faz o nariz de Ennis sangrar, e Ennis esmurra a cara de Jack.",casa - chris - noite - michael - mãe - após - começa - daisy - george - volta,0.4320467870444586,False
301,"Após o término da Primeira Guerra, Allen torna-se um vagabundo sem dinheiro. Quando assiste a outro homem cometendo um furto, é condenado injustamente a dez anos de cadeia, numa prisão na Geórgia (cujo nome não é citado no filme). Lá, é dirigido aos trabalhos forçados  e castigado cruelmente por guardas sádicos. Com a ajuda de outro prisioneiro, escapa e parte determinado em busca do sonho que tem de se tornar um engenheiro.",-1,-1_elio_hugo_oliver_fera,"['elio', 'hugo', 'oliver', 'fera', 'georges', 'molly', 'schultz', 'castelo', 'waters', 'autômato']","Em 1858, no estado americano do Texas, os irmãos Ace e Dicky Speck conduzem a pé um grupo de escravos negros algemados. Entre eles está Django, vendido e separado de sua esposa Broomhilda von Shaft, uma escrava doméstica que fala alemão e inglês. Eles são parados pelo Dr. King Schultz, um dentista alemão que virou caçador de recompensas que busca comprar Django por conta de seu conhecimento dos três irmãos fora-da-lei Brittle, superintendentes da plantação do proprietário anterior de Django e para quem Schultz tem um mandado. Quando Ace se recusa a vender Django para Schultz e o ameaça com uma arma, Schultz o mata e atira no cavalo de Dicky, fazendo-o cair em cima dele e prendê-lo no chão; ele aconselha os escravos libertos a aproveitarem a oportunidade para se vingar. Schultz oferece a Django sua liberdade e 75 dólares em troca de ajuda para encontrar os Brittles.",elio - hugo - oliver - fera - georges - molly - schultz - castelo - waters - autômato,0.1941548901129041,False
